Step,Action,Reward,Portfolio Value
112,0,107.89256286621094,8837.967994689941
113,1,0.0,8837.967994689941
114,1,0.0,8837.967994689941
115,0,3.5003662109375,8841.468360900879
116,1,0.0,8841.468360900879
117,1,0.0,8841.468360900879
118,2,0.0,8841.468360900879
119,2,0.0,8841.468360900879
120,1,0.0,8841.468360900879
121,1,0.0,8841.468360900879
122,2,0.0,8841.468360900879
123,2,0.0,8841.468360900879
124,1,0.0,8841.468360900879
125,1,0.0,8841.468360900879
126,0,236.19550323486328,9077.663864135742
127,2,-28.130088806152344,9049.53377532959
128,1,0.0,9049.53377532959
129,1,0.0,9049.53377532959
130,0,15.744598388671875,9065.278373718262
131,0,-41.59474182128906,9023.683631896973
132,1,0.0,9023.683631896973
133,1,0.0,9023.683631896973
134,0,-110.62994384765625,8913.053688049316
135,1,0.0,8913.053688049316
136,2,0.0,8913.053688049316
137,0,-122.17483520507812,8790.878852844238
138,0,24.524917602539062,8815.403770446777
139,1,0.0,8815.403770446777
140,2,0.0,8815.403770446777
141,0,208.52497100830078,9023.928741455078
142,1,0.0,9023.928741455078
143,0,171.599853515625,9195.528594970703
144,0,110.400146484375,9305.928741455078
145,1,0.0,9305.928741455078
146,1,0.0,9305.928741455078
147,1,0.0,9305.928741455078
148,0,33.389923095703125,9339.318664550781
149,2,322.5596923828125,9661.878356933594
150,2,-234.35943603515625,9427.518920898438
151,0,135.65982055664062,9563.178741455078
152,1,0.0,9563.178741455078
153,2,0.0,9563.178741455078
154,1,0.0,9563.178741455078
155,0,-8.507575988769531,9554.671165466309
156,0,-24.900253295898438,9529.77091217041
157,0,79.26515197753906,9609.03606414795
158,0,12.034721374511719,9621.070785522461
159,0,213.1029052734375,9834.173690795898
160,0,505.8851013183594,10340.058792114258
161,0,123.46212005615234,10463.52091217041
162,0,-85.69760131835938,10377.82331085205
163,2,140.8926773071289,10518.71598815918
164,1,0.0,10518.71598815918
165,1,0.0,10518.71598815918
166,1,0.0,10518.71598815918
167,2,0.0,10518.71598815918
168,2,0.0,10518.71598815918
169,2,0.0,10518.71598815918
170,0,6.9601593017578125,10525.676147460938
171,1,0.0,10525.676147460938
172,0,418.5,10944.176147460938
173,0,-356.19017028808594,10587.985977172852
174,0,-138.5698013305664,10449.416175842285
175,0,312.4800567626953,10761.89623260498
176,0,16.740028381347656,10778.636260986328
177,0,-317.1303405761719,10461.505920410156
178,2,-166.47008514404297,10295.035835266113
179,0,-325.5,9969.535835266113
180,2,301.3205108642578,10270.856346130371
181,1,0.0,10270.856346130371
182,2,0.0,10270.856346130371
183,2,0.0,10270.856346130371
184,2,0.0,10270.856346130371
185,0,243.8800277709961,10514.736373901367
186,1,0.0,10514.736373901367
187,1,0.0,10514.736373901367
188,2,0.0,10514.736373901367
189,0,-339.3003845214844,10175.435989379883
190,0,313.20030212402344,10488.636291503906
191,2,-300.59967041015625,10188.03662109375
192,2,172.79983520507812,10360.836456298828
193,2,-9.900054931640625,10350.936401367188
194,0,180.0,10530.936401367188
195,2,668.7000274658203,11199.636428833008
196,0,-297.0002746582031,10902.636154174805
197,0,8.100357055664062,10910.736511230469
198,1,0.0,10910.736511230469
199,1,0.0,10910.736511230469
200,2,0.0,10910.736511230469
201,1,0.0,10910.736511230469
202,1,0.0,10910.736511230469
203,1,0.0,10910.736511230469
204,2,0.0,10910.736511230469
205,2,0.0,10910.736511230469
206,1,0.0,10910.736511230469
207,2,0.0,10910.736511230469
208,0,403.76026916503906,11314.496780395508
209,1,0.0,11314.496780395508
210,2,0.0,11314.496780395508
211,2,0.0,11314.496780395508
212,0,460.0194396972656,11774.516220092773
213,1,0.0,11774.516220092773
214,0,-33.31964111328125,11741.196578979492
215,2,-232.26026916503906,11508.936309814453
216,2,-34.29985046386719,11474.636459350586
217,0,344.9596710205078,11819.596130371094
218,2,-27.43988037109375,11792.15625
219,1,0.0,11792.15625
220,1,0.0,11792.15625
221,2,0.0,11792.15625
222,0,-133.28005981445312,11658.876190185547
223,1,0.0,11658.876190185547
224,0,-127.40029907226562,11531.475891113281
225,0,-342.01979064941406,11189.456100463867
226,1,0.0,11189.456100463867
227,1,0.0,11189.456100463867
228,0,53.759765625,11243.215866088867
229,0,236.16064453125,11479.376510620117
230,1,0.0,11479.376510620117
231,1,0.0,11479.376510620117
232,1,0.0,11479.376510620117
233,0,-64.17022705078125,11415.206283569336
234,1,0.0,11415.206283569336
235,1,0.0,11415.206283569336
236,1,0.0,11415.206283569336
237,2,0.0,11415.206283569336
238,1,0.0,11415.206283569336
239,1,0.0,11415.206283569336
240,0,567.2998580932617,11982.506141662598
241,2,-6.509971618652344,11975.996170043945
242,1,0.0,11975.996170043945
243,1,0.0,11975.996170043945
244,2,0.0,11975.996170043945
245,1,0.0,11975.996170043945
246,1,0.0,11975.996170043945
247,0,91.90950012207031,12067.905670166016
248,1,0.0,12067.905670166016
249,0,-160.16064453125,11907.745025634766
250,2,-101.199462890625,11806.54556274414
251,1,0.0,11806.54556274414
0,2,0.0,10000.0
1,0,79.39483642578125,10079.394836425781
2,1,0.0,10079.394836425781
3,0,161.9995880126953,10241.394424438477
4,0,217.35008239746094,10458.744506835938
5,0,23.62438201904297,10482.36888885498
6,1,0.0,10482.36888885498
7,0,-141.23995971679688,10341.128929138184
8,0,-44.219879150390625,10296.909049987793
9,0,128.69979858398438,10425.608848571777
10,2,115.17068481445312,10540.77953338623
11,0,-71.28012084960938,10469.499412536621
12,0,37.2901611328125,10506.789573669434
13,2,50.489959716796875,10557.27953338623
14,0,-30.360443115234375,10526.919090270996
15,1,0.0,10526.919090270996
16,2,0.0,10526.919090270996
17,0,219.44979858398438,10746.36888885498
18,2,-15.510040283203125,10730.858848571777
19,0,-473.8795166015625,10256.979331970215
20,2,-28.050201416015625,10228.9291305542
21,0,336.27008056640625,10565.199211120605
22,2,85.80020141601562,10650.999412536621
23,0,124.07931518554688,10775.078727722168
24,2,-170.93975830078125,10604.138969421387
25,2,50.159637451171875,10654.298606872559
26,2,-64.02008056640625,10590.278526306152
27,0,250.47088623046875,10840.749412536621
28,1,0.0,10840.749412536621
29,2,0.0,10840.749412536621
30,1,0.0,10840.749412536621
31,2,0.0,10840.749412536621
32,2,0.0,10840.749412536621
33,2,0.0,10840.749412536621
34,0,-513.0148315429688,10327.734580993652
35,1,0.0,10327.734580993652
36,0,163.3777618408203,10491.112342834473
37,1,0.0,10491.112342834473
38,1,0.0,10491.112342834473
39,0,973.4629669189453,11464.575309753418
40,0,-362.99212646484375,11101.583183288574
41,2,513.3143463134766,11614.89752960205
42,0,-375.6141128540039,11239.283416748047
43,1,0.0,11239.283416748047
44,0,-885.8244323730469,10353.458984375
45,1,0.0,10353.458984375
46,2,0.0,10353.458984375
47,1,0.0,10353.458984375
48,1,0.0,10353.458984375
49,2,0.0,10353.458984375
50,0,452.62474060058594,10806.083724975586
51,2,-263.0751037597656,10543.00862121582
52,2,-80.3249740600586,10462.683647155762
53,2,-660.4497146606445,9802.233932495117
54,1,0.0,9802.233932495117
55,0,979.1854248046875,10781.419357299805
56,2,-59.16002655029297,10722.259330749512
57,0,562.0199203491211,11284.279251098633
58,1,0.0,11284.279251098633
59,0,321.6846389770508,11605.963890075684
60,1,0.0,11605.963890075684
61,2,0.0,11605.963890075684
62,2,0.0,11605.963890075684
63,0,-166.3194808959961,11439.644409179688
64,1,0.0,11439.644409179688
65,1,0.0,11439.644409179688
66,1,0.0,11439.644409179688
67,0,82.07926940917969,11521.723678588867
68,0,224.86541748046875,11746.589096069336
69,0,589.9494781494141,12336.53857421875
70,1,0.0,12336.53857421875
71,2,0.0,12336.53857421875
72,2,0.0,12336.53857421875
73,1,0.0,12336.53857421875
74,0,-380.9198913574219,11955.618682861328
75,0,343.98548889160156,12299.60417175293
76,1,0.0,12299.60417175293
77,0,353.3301086425781,12652.934280395508
78,0,8.900543212890625,12661.834823608398
79,0,-204.25619506835938,12457.578628540039
80,0,407.17608642578125,12864.75471496582
81,1,0.0,12864.75471496582
82,0,-206.9366455078125,12657.818069458008
83,0,178.93733978271484,12836.755409240723
84,0,192.4997329711914,13029.255142211914
85,0,134.3128204345703,13163.567962646484
86,0,136.06185913085938,13299.629821777344
87,0,279.5631408691406,13579.192962646484
88,1,0.0,13579.192962646484
89,1,0.0,13579.192962646484
90,2,0.0,13579.192962646484
91,1,0.0,13579.192962646484
92,0,-80.06324768066406,13499.12971496582
93,2,317.1875,13816.31721496582
94,1,0.0,13816.31721496582
95,0,267.9598388671875,14084.277053833008
96,2,-104.72021484375,13979.556838989258
97,1,0.0,13979.556838989258
98,1,0.0,13979.556838989258
99,2,0.0,13979.556838989258
100,2,0.0,13979.556838989258
101,1,0.0,13979.556838989258
102,1,0.0,13979.556838989258
103,2,0.0,13979.556838989258
104,0,76.53994750976562,14056.096786499023
105,1,0.0,14056.096786499023
106,2,0.0,14056.096786499023
107,0,82.80963897705078,14138.906425476074
108,0,444.89244842529297,14583.798873901367
109,2,373.91275787353516,14957.711631774902
110,1,0.0,14957.711631774902
111,1,0.0,14957.711631774902
112,1,0.0,14957.711631774902
113,2,0.0,14957.711631774902
114,0,-20.70208740234375,14937.009544372559
115,1,0.0,14937.009544372559
116,0,-84.92291259765625,14852.086631774902
117,0,386.58724212646484,15238.673873901367
118,2,323.6351547241211,15562.309028625488
119,1,0.0,15562.309028625488
120,2,0.0,15562.309028625488
121,2,0.0,15562.309028625488
122,0,358.5997314453125,15920.9087600708
123,1,0.0,15920.9087600708
124,0,-30.015106201171875,15890.893653869629
125,1,0.0,15890.893653869629
126,0,423.69090270996094,16314.58455657959
127,2,-50.46015930175781,16264.124397277832
128,0,377.5796813964844,16641.704078674316
129,1,0.0,16641.704078674316
130,0,28.976760864257812,16670.680839538574
131,1,0.0,16670.680839538574
132,2,0.0,16670.680839538574
133,0,114.14176940917969,16784.822608947754
134,1,0.0,16784.822608947754
135,0,-33.734947204589844,16751.087661743164
136,2,351.1897888183594,17102.277450561523
137,1,0.0,17102.277450561523
138,2,0.0,17102.277450561523
139,1,0.0,17102.277450561523
140,0,-42.32061767578125,17059.956832885742
141,1,0.0,17059.956832885742
142,2,0.0,17059.956832885742
143,0,325.32472229003906,17385.28155517578
144,2,209.30027770996094,17594.581832885742
145,1,0.0,17594.581832885742
146,1,0.0,17594.581832885742
147,0,117.12764739990234,17711.709480285645
148,1,0.0,17711.709480285645
149,0,614.3994140625,18326.108894348145
150,1,0.0,18326.108894348145
151,0,264.8596496582031,18590.968544006348
152,2,-549.8101501464844,18041.158393859863
153,0,596.1403503417969,18637.29874420166
154,2,328.0,18965.29874420166
155,2,-16.810150146484375,18948.488594055176
156,1,0.0,18948.488594055176
157,2,0.0,18948.488594055176
158,1,0.0,18948.488594055176
159,0,418.5032958984375,19366.991889953613
160,0,993.4851989746094,20360.477088928223
161,2,242.46175384521484,20602.938842773438
162,0,-168.29769897460938,20434.641143798828
163,0,276.6928482055664,20711.333992004395
164,2,-246.53700256347656,20464.796989440918
165,1,0.0,20464.796989440918
166,0,689.8959579467773,21154.692947387695
167,1,0.0,21154.692947387695
168,1,0.0,21154.692947387695
169,0,-1683.199462890625,19471.49348449707
170,0,12.880294799804688,19484.373779296875
171,0,-1310.5399017333984,18173.833877563477
172,2,724.5,18898.333877563477
173,2,-616.6302947998047,18281.703582763672
174,2,-239.88965606689453,18041.813926696777
175,1,0.0,18041.813926696777
176,0,28.080047607421875,18069.8939743042
177,0,-531.9605712890625,17537.933403015137
178,1,0.0,17537.933403015137
179,2,0.0,17537.933403015137
180,2,0.0,17537.933403015137
181,1,0.0,17537.933403015137
182,0,-731.6391906738281,16806.29421234131
183,2,171.59976196289062,16977.8939743042
184,2,633.359619140625,17611.253593444824
185,2,418.0800476074219,18029.333641052246
186,0,-135.72042846679688,17893.61321258545
187,0,268.3201904296875,18161.933403015137
188,1,0.0,18161.933403015137
189,2,0.0,18161.933403015137
190,2,0.0,18161.933403015137
191,2,0.0,18161.933403015137
192,1,0.0,18161.933403015137
193,0,-17.270095825195312,18144.66330718994
194,1,0.0,18144.66330718994
195,2,0.0,18144.66330718994
196,2,0.0,18144.66330718994
197,2,0.0,18144.66330718994
198,1,0.0,18144.66330718994
199,1,0.0,18144.66330718994
200,0,-462.0789794921875,17682.584327697754
201,2,232.559814453125,17915.14414215088
202,1,0.0,17915.14414215088
203,2,0.0,17915.14414215088
204,2,0.0,17915.14414215088
205,2,0.0,17915.14414215088
206,0,240.2492904663086,18155.393432617188
207,2,-837.0002365112305,17318.393196105957
208,0,638.6004257202148,17956.993621826172
209,1,0.0,17956.993621826172
210,0,-14.760650634765625,17942.232971191406
211,0,273.8809509277344,18216.11392211914
212,2,739.6390991210938,18955.753021240234
213,2,669.1203002929688,19624.873321533203
214,2,-55.7593994140625,19569.11392211914
215,1,0.0,19569.11392211914
216,2,0.0,19569.11392211914
217,0,591.3594360351562,20160.473358154297
218,1,0.0,20160.473358154297
219,0,8.450515747070312,20168.923873901367
220,2,175.7601547241211,20344.68402862549
221,0,-153.79061889648438,20190.893409729004
222,2,-229.84010314941406,19961.05330657959
223,1,0.0,19961.05330657959
224,1,0.0,19961.05330657959
225,0,-593.2996368408203,19367.75366973877
226,1,0.0,19367.75366973877
227,2,0.0,19367.75366973877
228,0,92.9595947265625,19460.713264465332
229,0,408.3611145019531,19869.074378967285
230,2,609.2196960449219,20478.294075012207
231,1,0.0,20478.294075012207
232,1,0.0,20478.294075012207
233,2,0.0,20478.294075012207
234,0,250.5,20728.794075012207
235,2,105.20954132080078,20834.003616333008
236,0,-434.19974517822266,20399.803871154785
237,2,243.8198471069336,20643.62371826172
238,2,-138.6090316772461,20505.014686584473
239,2,-105.2108154296875,20399.803871154785
240,1,0.0,20399.803871154785
241,2,0.0,20399.803871154785
242,1,0.0,20399.803871154785
243,0,-322.3189392089844,20077.4849319458
244,0,248.05874633789062,20325.54367828369
245,0,576.7014465332031,20902.245124816895
246,2,-145.35971069335938,20756.885414123535
247,1,0.0,20756.885414123535
248,0,741.0401916503906,21497.925605773926
249,0,-285.74114990234375,21212.184455871582
250,1,0.0,21212.184455871582
251,0,-162.73980712890625,21049.444648742676
0,0,-97.09044647216797,9902.909553527832
1,2,78.80233764648438,9981.711891174316
2,0,-46.88160705566406,9934.830284118652
3,1,0.0,9934.830284118652
4,1,0.0,9934.830284118652
5,0,22.3994140625,9957.229698181152
6,1,0.0,9957.229698181152
7,1,0.0,9957.229698181152
8,1,0.0,9957.229698181152
9,2,0.0,9957.229698181152
10,0,109.93565368652344,10067.165351867676
11,2,-68.04011535644531,9999.12523651123
12,2,35.59515380859375,10034.720390319824
13,2,48.19496154785156,10082.915351867676
14,1,0.0,10082.915351867676
15,2,0.0,10082.915351867676
16,0,284.0496826171875,10366.965034484863
17,2,216.1248016357422,10583.089836120605
18,1,0.0,10583.089836120605
19,2,0.0,10583.089836120605
20,2,0.0,10583.089836120605
21,2,0.0,10583.089836120605
22,0,85.80020141601562,10668.890037536621
23,1,0.0,10668.890037536621
24,2,0.0,10668.890037536621
25,0,50.539634704589844,10719.429672241211
26,0,-64.50508117675781,10654.924591064453
27,1,0.0,10654.924591064453
28,0,-75.72555541992188,10579.199035644531
29,2,2.600555419921875,10581.799591064453
30,1,0.0,10581.799591064453
31,2,0.0,10581.799591064453
32,0,-107.90023803710938,10473.899353027344
33,0,-235.625,10238.274353027344
34,0,-483.27484130859375,9754.99951171875
35,0,-328.2501983642578,9426.749313354492
36,2,148.52523803710938,9575.274551391602
37,1,0.0,9575.274551391602
38,2,0.0,9575.274551391602
39,2,0.0,9575.274551391602
40,1,0.0,9575.274551391602
41,2,0.0,9575.274551391602
42,1,0.0,9575.274551391602
43,2,0.0,9575.274551391602
44,2,0.0,9575.274551391602
45,0,685.3268890380859,10260.601440429688
46,2,-354.28263092041016,9906.318809509277
47,0,-972.3998908996582,8933.91891860962
48,1,0.0,8933.91891860962
49,2,0.0,8933.91891860962
50,0,391.3872756958008,9325.30619430542
51,2,-227.4825897216797,9097.82360458374
52,2,-69.45747756958008,9028.36612701416
53,1,0.0,9028.36612701416
54,2,0.0,9028.36612701416
55,2,0.0,9028.36612701416
56,0,-49.64002227783203,8978.726104736328
57,2,471.5799331665039,9450.306037902832
58,0,-390.54988861083984,9059.756149291992
59,1,0.0,9059.756149291992
60,2,0.0,9059.756149291992
61,2,0.0,9059.756149291992
62,0,150.7495880126953,9210.505737304688
63,1,0.0,9210.505737304688
64,0,800.2799072265625,10010.78564453125
65,1,0.0,10010.78564453125
66,0,255.64056396484375,10266.426208496094
67,0,73.91934204101562,10340.34555053711
68,1,0.0,10340.34555053711
69,2,0.0,10340.34555053711
70,0,-94.31982421875,10246.02572631836
71,2,81.3603515625,10327.38607788086
72,0,-140.04052734375,10187.34555053711
73,0,-211.31982421875,9976.02572631836
74,0,-308.159912109375,9667.865814208984
75,1,0.0,9667.865814208984
76,1,0.0,9667.865814208984
77,2,0.0,9667.865814208984
78,0,6.8004150390625,9674.666229248047
79,2,-156.0609130859375,9518.60531616211
80,0,311.100830078125,9829.706146240234
81,1,0.0,9829.706146240234
82,0,-157.2718505859375,9672.434295654297
83,2,135.99237823486328,9808.42667388916
84,1,0.0,9808.42667388916
85,2,0.0,9808.42667388916
86,2,0.0,9808.42667388916
87,1,0.0,9808.42667388916
88,2,0.0,9808.42667388916
89,2,0.0,9808.42667388916
90,2,0.0,9808.42667388916
91,2,0.0,9808.42667388916
92,2,0.0,9808.42667388916
93,1,0.0,9808.42667388916
94,0,-56.419281005859375,9752.0073928833
95,2,188.78988647460938,9940.79727935791
96,1,0.0,9940.79727935791
97,1,0.0,9940.79727935791
98,1,0.0,9940.79727935791
99,1,0.0,9940.79727935791
100,0,4.3404541015625,9945.137733459473
101,0,-9.60992431640625,9935.527809143066
102,0,121.21011352539062,10056.737922668457
103,0,46.189697265625,10102.927619934082
104,0,55.179962158203125,10158.107582092285
105,2,-86.79962158203125,10071.307960510254
106,0,284.57977294921875,10355.887733459473
107,1,0.0,10355.887733459473
108,0,326.4299621582031,10682.317695617676
109,2,274.3501892089844,10956.66788482666
110,1,0.0,10956.66788482666
111,2,0.0,10956.66788482666
112,2,0.0,10956.66788482666
113,2,0.0,10956.66788482666
114,1,0.0,10956.66788482666
115,2,0.0,10956.66788482666
116,1,0.0,10956.66788482666
117,0,285.9373092651367,11242.605194091797
118,1,0.0,11242.605194091797
119,1,0.0,11242.605194091797
120,1,0.0,11242.605194091797
121,1,0.0,11242.605194091797
122,1,0.0,11242.605194091797
123,0,93.61965942382812,11336.224853515625
124,0,-21.39007568359375,11314.834777832031
125,2,0.0,11314.834777832031
126,0,301.9406433105469,11616.775421142578
127,1,0.0,11616.775421142578
128,1,0.0,11616.775421142578
129,2,0.0,11616.775421142578
130,2,0.0,11616.775421142578
131,0,-53.54216766357422,11563.233253479004
132,2,191.1802215576172,11754.413475036621
133,1,0.0,11754.413475036621
134,1,0.0,11754.413475036621
135,2,0.0,11754.413475036621
136,0,247.65985107421875,12002.07332611084
137,1,0.0,12002.07332611084
138,0,33.51738739013672,12035.590713500977
139,0,-544.5822372436523,11491.008476257324
140,0,-28.29041290283203,11462.718063354492
141,1,0.0,11462.718063354492
142,1,0.0,11462.718063354492
143,2,0.0,11462.718063354492
144,2,0.0,11462.718063354492
145,1,0.0,11462.718063354492
146,1,0.0,11462.718063354492
147,2,0.0,11462.718063354492
148,0,41.33990478515625,11504.057968139648
149,2,399.359619140625,11903.417587280273
150,1,0.0,11903.417587280273
151,0,172.80477142333984,12076.222358703613
152,1,0.0,12076.222358703613
153,1,0.0,12076.222358703613
154,2,0.0,12076.222358703613
155,2,0.0,12076.222358703613
156,1,0.0,12076.222358703613
157,1,0.0,12076.222358703613
158,0,15.07965087890625,12091.30200958252
159,0,267.0205078125,12358.32251739502
160,1,0.0,12358.32251739502
161,0,147.26204681396484,12505.584564208984
162,1,0.0,12505.584564208984
163,0,169.75021362304688,12675.334777832031
164,1,0.0,12675.334777832031
165,2,0.0,12675.334777832031
166,0,427.4815444946289,13102.81632232666
167,0,519.1399383544922,13621.956260681152
168,0,-280.7798767089844,13341.176383972168
169,0,-1062.519660949707,12278.656723022461
170,2,8.080184936523438,12286.736907958984
171,0,-822.1399383544922,11464.596969604492
172,1,0.0,11464.596969604492
173,0,-371.5101776123047,11093.086791992188
174,2,-144.52979278564453,10948.556999206543
175,0,325.92005920410156,11274.477058410645
176,0,17.46002960205078,11291.937088012695
177,0,-330.7703552246094,10961.166732788086
178,1,0.0,10961.166732788086
179,0,-346.5,10614.666732788086
180,1,0.0,10614.666732788086
181,2,0.0,10614.666732788086
182,2,0.0,10614.666732788086
183,2,0.0,10614.666732788086
184,0,397.8797607421875,11012.546493530273
185,2,262.64002990722656,11275.1865234375
186,0,-85.26026916503906,11189.926254272461
187,1,0.0,11189.926254272461
188,1,0.0,11189.926254272461
189,2,0.0,11189.926254272461
190,0,344.5203323364258,11534.446586608887
191,0,-330.6596374511719,11203.786949157715
192,2,190.07981872558594,11393.8667678833
193,2,-10.890060424804688,11382.976707458496
194,0,198.0,11580.976707458496
195,2,735.5700302124023,12316.546737670898
196,0,-326.70030212402344,11989.846435546875
197,0,8.910392761230469,11998.756828308105
198,2,-47.52033233642578,11951.23649597168
199,2,-167.31024169921875,11783.926254272461
200,1,0.0,11783.926254272461
201,0,154.52987670898438,11938.456130981445
202,0,-64.63993835449219,11873.816192626953
203,0,-113.12027740478516,11760.695915222168
204,0,-71.70990753173828,11688.98600769043
205,1,0.0,11688.98600769043
206,2,0.0,11688.98600769043
207,0,-540.0001525878906,11148.985855102539
208,2,412.0002746582031,11560.986129760742
209,1,0.0,11560.986129760742
210,1,0.0,11560.986129760742
211,0,177.02061462402344,11738.006744384766
212,2,478.0594177246094,12216.066162109375
213,2,432.4801940917969,12648.546356201172
214,0,-36.03961181640625,12612.506744384766
215,1,0.0,12612.506744384766
216,2,0.0,12612.506744384766
217,2,0.0,12612.506744384766
218,0,-29.399871826171875,12583.106872558594
219,1,0.0,12583.106872558594
220,2,0.0,12583.106872558594
221,1,0.0,12583.106872558594
222,1,0.0,12583.106872558594
223,2,0.0,12583.106872558594
224,2,0.0,12583.106872558594
225,0,-373.42977142333984,12209.677101135254
226,2,141.2399673461914,12350.917068481445
227,0,92.02006530761719,12442.937133789062
228,1,0.0,12442.937133789062
229,2,0.0,12442.937133789062
230,2,0.0,12442.937133789062
231,0,36.36006164550781,12479.29719543457
232,2,-14.139938354492188,12465.157257080078
233,1,0.0,12465.157257080078
234,0,151.5,12616.657257080078
235,0,63.629722595214844,12680.286979675293
236,2,-262.59984588623047,12417.687133789062
237,1,0.0,12417.687133789062
238,1,0.0,12417.687133789062
239,2,0.0,12417.687133789062
240,0,616.0998458862305,13033.786979675293
241,0,-7.069969177246094,13026.717010498047
242,0,89.88993835449219,13116.606948852539
243,1,0.0,13116.606948852539
244,2,0.0,13116.606948852539
245,1,0.0,13116.606948852539
246,2,0.0,13116.606948852539
247,0,100.99945068359375,13217.606399536133
248,0,472.0001220703125,13689.606521606445
249,2,-182.000732421875,13507.60578918457
250,0,-114.9993896484375,13392.606399536133
251,1,0.0,13392.606399536133
0,0,-97.09044647216797,9902.909553527832
1,1,0.0,9902.909553527832
2,2,0.0,9902.909553527832
3,2,0.0,9902.909553527832
4,1,0.0,9902.909553527832
5,1,0.0,9902.909553527832
6,1,0.0,9902.909553527832
7,2,0.0,9902.909553527832
8,1,0.0,9902.909553527832
9,0,123.8248062133789,10026.734359741211
10,2,110.80815887451172,10137.542518615723
11,2,-68.58011627197266,10068.96240234375
12,2,35.877655029296875,10104.840057373047
13,0,48.57746124267578,10153.417518615723
14,1,0.0,10153.417518615723
15,1,0.0,10153.417518615723
16,1,0.0,10153.417518615723
17,2,0.0,10153.417518615723
18,1,0.0,10153.417518615723
19,2,0.0,10153.417518615723
20,1,0.0,10153.417518615723
21,2,0.0,10153.417518615723
22,0,82.5501937866211,10235.967712402344
23,2,119.37934112548828,10355.347053527832
24,1,0.0,10355.347053527832
25,0,49.01964569091797,10404.36669921875
26,2,-62.56507873535156,10341.801620483398
27,1,0.0,10341.801620483398
28,1,0.0,10341.801620483398
29,2,0.0,10341.801620483398
30,0,-188.9128875732422,10152.888732910156
31,0,146.68484497070312,10299.57357788086
32,0,-105.41023254394531,10194.163345336914
33,2,-230.1875,9963.975845336914
34,2,-472.1223449707031,9491.853500366211
35,0,-320.6751937866211,9171.17830657959
36,0,145.0977325439453,9316.276039123535
37,2,-607.3776550292969,8708.898384094238
38,2,-5.080116271972656,8703.818267822266
39,2,808.0378875732422,9511.856155395508
40,1,0.0,9511.856155395508
41,2,0.0,9511.856155395508
42,1,0.0,9511.856155395508
43,2,0.0,9511.856155395508
44,0,-748.6645202636719,8763.191635131836
45,2,627.8169403076172,9391.008575439453
46,1,0.0,9391.008575439453
47,1,0.0,9391.008575439453
48,2,0.0,9391.008575439453
49,0,-1206.899814605713,8184.10876083374
50,2,359.43729400634766,8543.546054840088
51,0,-208.91258239746094,8334.633472442627
52,1,0.0,8334.633472442627
53,1,0.0,8334.633472442627
54,1,0.0,8334.633472442627
55,1,0.0,8334.633472442627
56,2,0.0,8334.633472442627
57,2,0.0,8334.633472442627
58,1,0.0,8334.633472442627
59,1,0.0,8334.633472442627
60,1,0.0,8334.633472442627
61,2,0.0,8334.633472442627
62,0,138.6896209716797,8473.323093414307
63,2,-121.43962097167969,8351.883472442627
64,1,0.0,8351.883472442627
65,1,0.0,8351.883472442627
66,2,0.0,8351.883472442627
67,0,59.99946594238281,8411.88293838501
68,1,0.0,8411.88293838501
69,1,0.0,8411.88293838501
70,2,0.0,8411.88293838501
71,1,0.0,8411.88293838501
72,2,0.0,8411.88293838501
73,2,0.0,8411.88293838501
74,2,0.0,8411.88293838501
75,1,0.0,8411.88293838501
76,2,0.0,8411.88293838501
77,0,242.17007446289062,8654.0530128479
78,2,6.100372314453125,8660.153385162354
79,1,0.0,8660.153385162354
80,0,283.6507568359375,8943.804141998291
81,2,188.16928100585938,9131.97342300415
82,2,-146.62939453125,8985.3440284729
83,0,126.78988647460938,9112.13391494751
84,2,136.39981079101562,9248.533725738525
85,1,0.0,9248.533725738525
86,0,95.63204956054688,9344.165775299072
87,1,0.0,9344.165775299072
88,1,0.0,9344.165775299072
89,1,0.0,9344.165775299072
90,1,0.0,9344.165775299072
91,0,57.172943115234375,9401.338718414307
92,0,-55.35801696777344,9345.980701446533
93,0,219.3125,9565.293201446533
94,0,-55.054298400878906,9510.238903045654
95,2,184.2223892211914,9694.461292266846
96,2,-71.99514770507812,9622.466144561768
97,0,61.71025848388672,9684.176403045654
98,1,0.0,9684.176403045654
99,2,0.0,9684.176403045654
100,0,4.235443115234375,9688.411846160889
101,2,-9.377426147460938,9679.034420013428
102,0,118.2776107788086,9797.312030792236
103,2,45.07220458984375,9842.38423538208
104,1,0.0,9842.38423538208
105,2,0.0,9842.38423538208
106,0,279.9897766113281,10122.374011993408
107,0,59.77973937988281,10182.153751373291
108,0,321.1649627685547,10503.318714141846
109,0,269.92518615722656,10773.243900299072
110,2,-516.6700744628906,10256.573825836182
111,0,88.44981384277344,10345.023639678955
112,1,0.0,10345.023639678955
113,1,0.0,10345.023639678955
114,1,0.0,10345.023639678955
115,2,0.0,10345.023639678955
116,1,0.0,10345.023639678955
117,2,0.0,10345.023639678955
118,2,0.0,10345.023639678955
119,1,0.0,10345.023639678955
120,0,136.22996520996094,10481.253604888916
121,0,-319.48475646972656,10161.76884841919
122,1,0.0,10161.76884841919
123,2,0.0,10161.76884841919
124,1,0.0,10161.76884841919
125,1,0.0,10161.76884841919
126,1,0.0,10161.76884841919
127,2,0.0,10161.76884841919
128,2,0.0,10161.76884841919
129,0,43.46038818359375,10205.229236602783
